3709331935788	-2.54549	358.02	52.2686	337.129	82.7672	310.427
3709331948110	-1.88349	359.681	51.7626	336.037	81.999	308.32
3709331960349	-1.46609	359.387	51.1155	333.855	81.0369	305.083
3709331972677	-1.74532	356.441	50.1536	330.554	79.6815	300.623
3709331984969	-2.0134	352.386	49.1624	326.005	78.2976	294.912
3709331997250	-2.83452	347.156	47.9087	320.257	76.8093	288.172
3709332009656	-4.17615	341.456	46.3562	313.856	75.2581	281.325
3709332021896	-5.65921	334.033	44.8609	306.774	73.7458	274.018
3709332034189	-7.63069	325.923	43.1516	298.935	72.254	266.478
3709332046486	-10.0703	317.484	41.2355	290.565	70.8277	259.198
3709332058751	-12.7133	307.653	39.1084	280.596	69.4036	251.021
3709332071046	-15.8074	295.891	37.06	269.843	68.2468	243.065
3709332083388	-18.4264	282.704	35.3817	258.361	67.2997	235.346
3709332095679	-20.112	268.141	34.2994	246.182	66.53	227.77
3709332107951	-20.3913	252.109	33.8812	233.484	66.0471	220.697
3709332120250	-20.2355	236.851	33.7908	220.722	66.0298	215.275
3709332132561	-19.1708	217.087	34.6779	208.475	66.4269	210.981
3709332144815	-16.4069	194.119	36.3525	198.292	67.4386	209.415
3709332157339	-11.1391	168.518	37.9313	188.268	67.6106	208.37
3709332169463	-6.0301	148.169	38.9878	180.938	67.4488	210.093
3709332181833	-2.35982	133.02	39.4992	175.356	67.2876	211.062
3709332194024	-1.08991	124.571	39.1878	172.943	67.2163	212.439
3709332206330	-0.8341	121.871	39.0033	174.66	67.7075	216.057	28.2924
3709332218738	-1.09941	125.176	39.2694	180.421	69.2395	220.95
3709332243244	-4.12686	144.619	39.9672	195.679	72.5502	231.923
3709332255539	-6.48818	162.313	41.1255	210.261	75.2585	242.213
3709332267884	-8.09912	178.846	42.1091	223.178	77.1403	250.925
3709332280150	-9.65769	197.379	43.2811	236.555	78.4169	259.545
3709332292385	-9.93746	214.207	44.4081	248.59	79.3696	266.71
3709332304719	-10.2155	229.191	44.9993	259.179	79.6689	273.01
3709332317154	-11.3731	243.097	45.0441	268.925	79.1851	277.642
3709332329380	-12.6143	256.777	44.8215	278.766	78.6035	283.199
3709332341761	-14.1252	268.342	44.338	287.252	77.9163	287.93
3709332378567	-21.7277	295.31	42.2678	303.257	75.8536	297.475
3709332390820	-22.8171	305.153	41.2379	310.698	74.8113	301.276
3709332403160	-23.6757	313.331	40.4203	317.116	73.906	304.498
3709332415503	-23.9623	319.255	39.7663	322.674	73.015	307.158
3709332427858	-24.0907	323.591	39.2989	326.916	72.3185	308.88
3709332440137	-23.7829	326.993	39.0955	330.343	71.786	310.109
3709332452339	-23.524	330.966	38.4951	332.751	70.7004	310.121
3709332464623	-23.2388	337.361	37.7449	333.772	69.4449	308.643
3709332476904	-22.364	343.652	36.8679	333.588	68.2718	306.376
3709332489183	-21.3433	349.321	36.0557	332.759	67.3214	303.898
3709332501498	-20.6512	353.875	35.3374	331.636	66.6072	301.296
3709332513909	-20.5839	356.072	34.6879	329.896	66.0187	298.235
3709332526147	-20.3083	356.906	34.0158	327.143	65.3192	294.092
3709332538366	-19.7558	357.352	33.448	323.703	64.4933	289.146
3709332550672	-19.0655	355.888	32.9006	319.314	63.6749	283.451
3709332563028	-18.488	352.519	32.4398	314.548	62.8536	277.481
3709332575453	-18.6696	346.44	31.7124	308.861	61.9813	271.111
3709332587564	-19.4995	337.756	30.9375	302.479	61.2759	264.52
3709332599871	-20.7904	328.443	29.9394	295.077	60.523	257.383
3709332612257	-22.3158	318.155	28.7148	286.326	59.6637	249.374
3709332624534	-24.1109	306.867	27.548	277.02	59.1525	241.77
3709332636749	-25.6387	293.457	26.3938	266.597	58.6243	233.788
3709332649303	-27.885	278.187	25.5986	256.127	58.3543	226.87
3709332673675	-29.4209	252.078	25.5449	235.049	57.9107	212.793
3709332686103	-28.1608	236.883	25.8826	221.973	57.5795	206.142
3709332698239	-26.3206	223.379	26.9011	208.574	58.0722	200.617
3709332710649	-23.1284	206.11	28.8041	196.334	59.1615	197.508
3709332722904	-18.6416	186.979	31.3142	188.466	60.4529	198.661
3709332735186	-11.3777	164.053	34.1235	181.026	61.8112	200.825
3709332759871	-1.28314	129.705	35.3156	173.158	62.2053	204.088
3709332772014	-1.18598	122.643	35.459	175.636	63.4025	209.968	13.7889
